"","time","tmin","tmax","tmean","cmin","cmax","cmean","wmin","wmax","wmean","pmean","rhmin","rhmax","rhmean"
"308",-1490008,1.73195749298783,6.86599219409791,4.49959460146287,41.2,100,94.3612903225807,2.02857142857143,9.7,5.56635944700461,78.6309523809524,82.1363636363636,98.4545454545455,92.6099706744868
"309",-1490009,-0.604914482724965,5.83838311662904,2.93955834061255,41.2,100,88.9333333333333,3.34285714285714,12.5428571428571,6.76380952380952,70.2523809523809,73.1363636363636,97.3636363636364,87.5393939393939
"310",-1490010,-3.20144324737279,4.6791399124165,1.20030578414991,40.4,100,85.6903225806452,2.94285714285714,13.6,7.41059907834101,74.8833333333333,68.7272727272727,96.5,82.9677419354839
"311",-1490011,-5.84126131790224,3.49795316195444,-0.56882085676214,33.75,100,84.625,3.44285714285714,14.0428571428571,7.68619047619048,69.7738095238095,70.2727272727273,95.0909090909091,82.3378787878788
"312",-1490012,-8.48108607646455,2.31676421135506,-2.33795013386336,27.6,100,87.6387096774194,2.52857142857143,14.6,8.03133640552995,51.902380952381,70.9090909090909,95.5,83.9985337243402
"313",-1475001,-13.7758256889589,0.603859027333677,-5.64586586436318,21.7391304347826,100,84.2075736325386,2.45,15.4833333333333,8.20376344086021,44.9642857142857,68,95,82.7544802867383
"314",-1475002,-17.8658607722024,-2.28947819827848,-8.66605998532269,20.8695652173913,100,80.5670379096166,3.05714285714286,16.9571428571429,8.8356790992259,31.8333333333333,69,95.6,84.1932881773399
"315",-1475003,-16.3500651291984,-2.00464730289096,-7.73082076583221,13.3333333333333,100,80.510752688172,2.41428571428571,14.8,7.75668202764977,29.9809523809524,69,95.35,84.3306451612903
"316",-1475004,-9.22843611382512,1.45834644606124,-2.8401326265541,27.0833333333333,100,85.125,2.41428571428571,13.6428571428571,7.55380952380952,30.9857142857143,70.35,95.95,84.9083333333333
"317",-1475005,-1.60602256797663,5.37130085582973,2.4464206223863,44.4,100,91.3032258064516,3.2,11.9,6.73732718894009,32.447619047619,70.7,95.85,85.5338709677419
"318",-1475006,3.26392635408804,7.97285141148229,5.85461620913072,43.2,100,93.1733333333333,2.51428571428571,9.55714285714286,5.79904761904762,32.7380952380952,73.15,97.7,88.6566666666667
"319",-1475007,4.3303125726942,8.66710514805894,6.64280645935464,63.3333333333333,100,96.3440860215054,2,9.05714285714286,5.10414746543779,51.8261904761905,82.55,98.1,92.1274193548387
"320",-1475008,3.03195154921776,8.1659958224587,5.79962418251466,41.2,100,94.3612903225807,2.02857142857143,9.7,5.56635944700461,78.6309523809524,82.1363636363636,98.4545454545455,92.6099706744868
"321",-1475009,0.695079668594205,7.13838723900901,4.23959163829836,41.2,100,88.9333333333333,3.34285714285714,12.5428571428571,6.76380952380952,70.2523809523809,73.1363636363636,97.3636363636364,87.5393939393939
"322",-1475010,-1.90144403246591,5.97914056623816,2.50031139750575,40.4,100,85.6903225806452,2.94285714285714,13.6,7.41059907834101,74.8833333333333,68.7272727272727,96.5,82.9677419354839
"323",-1475011,-4.54125468412803,4.79794838575294,0.731140232195894,33.75,100,84.625,3.44285714285714,14.0428571428571,7.68619047619048,69.7738095238095,70.2727272727273,95.0909090909091,82.3378787878788
"324",-1475012,-7.18107115032766,3.61675340700513,-1.03803888677252,27.6,100,87.6387096774194,2.52857142857143,14.6,8.03133640552995,51.902380952381,70.9090909090909,95.5,83.9985337243402
"325",-1460001,-13.8758255131999,0.503859021169068,-5.74586369524507,21.7391304347826,100,84.2075736325386,2.45,15.4833333333333,8.20376344086021,44.9642857142857,68,95,82.7544802867383
"326",-1460002,-17.9658604176231,-2.38947737415756,-8.76610315489759,20.8695652173913,100,80.5670379096166,3.05714285714286,16.9571428571429,8.8356790992259,31.8333333333333,69,95.6,84.1932881773399
"327",-1460003,-16.4500645342602,-2.10464711345456,-7.83086375936109,13.3333333333333,100,80.510752688172,2.41428571428571,14.8,7.75668202764977,29.9809523809524,69,95.35,84.3306451612903
"328",-1460004,-9.32843619917586,1.35834647171918,-2.94012755843037,27.0833333333333,100,85.125,2.41428571428571,13.6428571428571,7.55380952380952,30.9857142857143,70.35,95.95,84.9083333333333
"329",-1460005,-1.70602307756359,5.2713006407354,2.34645854779115,44.4,100,91.3032258064516,3.2,11.9,6.73732718894009,32.447619047619,70.7,95.85,85.5338709677419
"330",-1460006,3.16392595540305,7.87285142072583,5.75465044033284,43.2,100,93.1733333333333,2.51428571428571,9.55714285714286,5.79904761904762,32.7380952380952,73.15,97.7,88.6566666666667
"331",-1460007,4.23031258160322,8.56710532108995,6.54280484228049,63.3333333333333,100,96.3440860215054,2,9.05714285714286,5.10414746543779,51.8261904761905,82.55,98.1,92.1274193548387
"332",-1460008,2.93195193899376,8.06599564018413,5.69959156838654,41.2,100,94.3612903225807,2.02857142857143,9.7,5.56635944700461,78.6309523809524,82.1363636363636,98.4545454545455,92.6099706744868
"333",-1460009,0.595080108890429,7.03838690962625,4.13955493870629,41.2,100,88.9333333333333,3.34285714285714,12.5428571428571,6.76380952380952,70.2523809523809,73.1363636363636,97.3636363636364,87.5393939393939
"334",-1460010,-2.00144395864637,5.87914046934989,2.40030514502282,40.4,100,85.6903225806452,2.94285714285714,13.6,7.41059907834101,74.8833333333333,68.7272727272727,96.5,82.9677419354839
"335",-1460011,-4.64125519824411,4.69794881202395,0.631183184271382,33.75,100,84.625,3.44285714285714,14.0428571428571,7.68619047619048,69.7738095238095,70.2727272727273,95.0909090909091,82.3378787878788
"336",-1460012,-7.28107233110327,3.51675439003865,-1.13794075241432,27.6,100,87.6387096774194,2.52857142857143,14.6,8.03133640552995,51.902380952381,70.9090909090909,95.5,83.9985337243402
"337",-1450001,-13.8758255131999,0.503859021169068,-5.74586369524507,21.7391304347826,100,84.2075736325386,2.45,15.4833333333333,8.20376344086021,44.9642857142857,68,95,82.7544802867383
"338",-1450002,-17.9658604176231,-2.38947737415756,-8.76610315489759,20.8695652173913,100,80.5670379096166,3.05714285714286,16.9571428571429,8.8356790992259,31.8333333333333,69,95.6,84.1932881773399
"339",-1450003,-16.4500645342602,-2.10464711345456,-7.83086375936109,13.3333333333333,100,80.510752688172,2.41428571428571,14.8,7.75668202764977,29.9809523809524,69,95.35,84.3306451612903
"340",-1450004,-9.32843619917586,1.35834647171918,-2.94012755843037,27.0833333333333,100,85.125,2.41428571428571,13.6428571428571,7.55380952380952,30.9857142857143,70.35,95.95,84.9083333333333
"341",-1450005,-1.70602307756359,5.2713006407354,2.34645854779115,44.4,100,91.3032258064516,3.2,11.9,6.73732718894009,32.447619047619,70.7,95.85,85.5338709677419
"342",-1450006,3.16392595540305,7.87285142072583,5.75465044033284,43.2,100,93.1733333333333,2.51428571428571,9.55714285714286,5.79904761904762,32.7380952380952,73.15,97.7,88.6566666666667
"343",-1450007,4.23031258160322,8.56710532108995,6.54280484228049,63.3333333333333,100,96.3440860215054,2,9.05714285714286,5.10414746543779,51.8261904761905,82.55,98.1,92.1274193548387
"344",-1450008,2.93195193899376,8.06599564018413,5.69959156838654,41.2,100,94.3612903225807,2.02857142857143,9.7,5.56635944700461,78.6309523809524,82.1363636363636,98.4545454545455,92.6099706744868
"345",-1450009,0.595080108890429,7.03838690962625,4.13955493870629,41.2,100,88.9333333333333,3.34285714285714,12.5428571428571,6.76380952380952,70.2523809523809,73.1363636363636,97.3636363636364,87.5393939393939
"346",-1450010,-2.00144395864637,5.87914046934989,2.40030514502282,40.4,100,85.6903225806452,2.94285714285714,13.6,7.41059907834101,74.8833333333333,68.7272727272727,96.5,82.9677419354839
"347",-1450011,-4.64125519824411,4.69794881202395,0.631183184271382,33.75,100,84.625,3.44285714285714,14.0428571428571,7.68619047619048,69.7738095238095,70.2727272727273,95.0909090909091,82.3378787878788
"348",-1450012,-7.28107233110327,3.51675439003865,-1.13794075241432,27.6,100,87.6387096774194,2.52857142857143,14.6,8.03133640552995,51.902380952381,70.9090909090909,95.5,83.9985337243402
"349",-1445001,-13.575825991134,0.803861515242259,-5.44586622358089,21.7391304347826,100,84.2075736325386,2.45,15.4833333333333,8.20376344086021,44.9642857142857,68,95,82.7544802867383
"350",-1445002,-17.6658614260755,-2.08947590236592,-8.46610289313207,20.8695652173913,100,80.5670379096166,3.05714285714286,16.9571428571429,8.8356790992259,31.8333333333333,69,95.6,84.1932881773399
"351",-1445003,-16.1500663093633,-1.8046460221608,-7.53086347723832,13.3333333333333,100,80.510752688172,2.41428571428571,14.8,7.75668202764977,29.9809523809524,69,95.35,84.3306451612903
"352",-1445004,-9.02843594995969,1.65834601975856,-2.64012799725995,27.0833333333333,100,85.125,2.41428571428571,13.6428571428571,7.55380952380952,30.9857142857143,70.35,95.95,84.9083333333333
"353",-1445005,-1.40602155167819,5.57130000140239,2.64645870449823,44.4,100,91.3032258064516,3.2,11.9,6.73732718894009,32.447619047619,70.7,95.85,85.5338709677419
"354",-1445006,3.46392713020405,8.17285076332218,6.05465087087889,43.2,100,93.1733333333333,2.51428571428571,9.55714285714286,5.79904761904762,32.7380952380952,73.15,97.7,88.6566666666667
"355",-1445007,4.53031253650463,8.86710520192185,6.84280486060813,63.3333333333333,100,96.3440860215054,2,9.05714285714286,5.10414746543779,51.8261904761905,82.55,98.1,92.1274193548387
"356",-1445008,3.23195080929135,8.36599641675588,5.99959111951295,41.2,100,94.3612903225807,2.02857142857143,9.7,5.56635944700461,78.6309523809524,82.1363636363636,98.4545454545455,92.6099706744868
"357",-1445009,0.895078821807133,7.33838795249079,4.43955440041463,41.2,100,88.9333333333333,3.34285714285714,12.5428571428571,6.76380952380952,70.2523809523809,73.1363636363636,97.3636363636364,87.5393939393939
"358",-1445010,-1.70144417757919,6.17914068868399,2.70030505269873,40.4,100,85.6903225806452,2.94285714285714,13.6,7.41059907834101,74.8833333333333,68.7272727272727,96.5,82.9677419354839
"359",-1445011,-4.34125369222792,4.99794754982513,0.931183814887456,33.75,100,84.625,3.44285714285714,14.0428571428571,7.68619047619048,69.7738095238095,70.2727272727273,95.0909090909091,82.3378787878788
"360",-1445012,-6.98106888438196,3.81675144371265,-0.83793918492088,27.6,100,87.6387096774194,2.52857142857143,14.6,8.03133640552995,51.902380952381,70.9090909090909,95.5,83.9985337243402
"361",-1435001,-13.575825991134,0.803861515242259,-5.44586622358089,21.7391304347826,100,84.2075736325386,2.45,15.4833333333333,8.20376344086021,44.9642857142857,68,95,82.7544802867383
"362",-1435002,-17.6658614260755,-2.08947590236592,-8.46610289313207,20.8695652173913,100,80.5670379096166,3.05714285714286,16.9571428571429,8.8356790992259,31.8333333333333,69,95.6,84.1932881773399
"363",-1435003,-16.1500663093633,-1.8046460221608,-7.53086347723832,13.3333333333333,100,80.510752688172,2.41428571428571,14.8,7.75668202764977,29.9809523809524,69,95.35,84.3306451612903
"364",-1435004,-9.02843594995969,1.65834601975856,-2.64012799725995,27.0833333333333,100,85.125,2.41428571428571,13.6428571428571,7.55380952380952,30.9857142857143,70.35,95.95,84.9083333333333
"365",-1435005,-1.40602155167819,5.57130000140239,2.64645870449823,44.4,100,91.3032258064516,3.2,11.9,6.73732718894009,32.447619047619,70.7,95.85,85.5338709677419
"366",-1435006,3.46392713020405,8.17285076332218,6.05465087087889,43.2,100,93.1733333333333,2.51428571428571,9.55714285714286,5.79904761904762,32.7380952380952,73.15,97.7,88.6566666666667
"367",-1435007,4.53031253650463,8.86710520192185,6.84280486060813,63.3333333333333,100,96.3440860215054,2,9.05714285714286,5.10414746543779,51.8261904761905,82.55,98.1,92.1274193548387
"368",-1435008,3.23195080929135,8.36599641675588,5.99959111951295,41.2,100,94.3612903225807,2.02857142857143,9.7,5.56635944700461,78.6309523809524,82.1363636363636,98.4545454545455,92.6099706744868
"369",-1435009,0.895078821807133,7.33838795249079,4.43955440041463,41.2,100,88.9333333333333,3.34285714285714,12.5428571428571,6.76380952380952,70.2523809523809,73.1363636363636,97.3636363636364,87.5393939393939
"370",-1435010,-1.70144417757919,6.17914068868399,2.70030505269873,40.4,100,85.6903225806452,2.94285714285714,13.6,7.41059907834101,74.8833333333333,68.7272727272727,96.5,82.9677419354839
"371",-1435011,-4.34125369222792,4.99794754982513,0.931183814887456,33.75,100,84.625,3.44285714285714,14.0428571428571,7.68619047619048,69.7738095238095,70.2727272727273,95.0909090909091,82.3378787878788
"372",-1435012,-6.98106888438196,3.81675144371265,-0.83793918492088,27.6,100,87.6387096774194,2.52857142857143,14.6,8.03133640552995,51.902380952381,70.9090909090909,95.5,83.9985337243402
"373",-1429001,-13.8758255131999,0.503859021169068,-5.74586369524507,21.7391304347826,100,84.2075736325386,2.45,15.4833333333333,8.20376344086021,44.9642857142857,68,95,82.7544802867383
"374",-1429002,-17.9658604176231,-2.38947737415756,-8.76610315489759,20.8695652173913,100,80.5670379096166,3.05714285714286,16.9571428571429,8.8356790992259,31.8333333333333,69,95.6,84.1932881773399
"375",-1429003,-16.4500645342602,-2.10464711345456,-7.83086375936109,13.3333333333333,100,80.510752688172,2.41428571428571,14.8,7.75668202764977,29.9809523809524,69,95.35,84.3306451612903
"376",-1429004,-9.32843619917586,1.35834647171918,-2.94012755843037,27.0833333333333,100,85.125,2.41428571428571,13.6428571428571,7.55380952380952,30.9857142857143,70.35,95.95,84.9083333333333
"377",-1429005,-1.70602307756359,5.2713006407354,2.34645854779115,44.4,100,91.3032258064516,3.2,11.9,6.73732718894009,32.447619047619,70.7,95.85,85.5338709677419
"378",-1429006,3.16392595540305,7.87285142072583,5.75465044033284,43.2,100,93.1733333333333,2.51428571428571,9.55714285714286,5.79904761904762,32.7380952380952,73.15,97.7,88.6566666666667
"379",-1429007,4.23031258160322,8.56710532108995,6.54280484228049,63.3333333333333,100,96.3440860215054,2,9.05714285714286,5.10414746543779,51.8261904761905,82.55,98.1,92.1274193548387
"380",-1429008,2.93195193899376,8.06599564018413,5.69959156838654,41.2,100,94.3612903225807,2.02857142857143,9.7,5.56635944700461,78.6309523809524,82.1363636363636,98.4545454545455,92.6099706744868
"381",-1429009,0.595080108890429,7.03838690962625,4.13955493870629,41.2,100,88.9333333333333,3.34285714285714,12.5428571428571,6.76380952380952,70.2523809523809,73.1363636363636,97.3636363636364,87.5393939393939
"382",-1429010,-2.00144395864637,5.87914046934989,2.40030514502282,40.4,100,85.6903225806452,2.94285714285714,13.6,7.41059907834101,74.8833333333333,68.7272727272727,96.5,82.9677419354839
"383",-1429011,-4.64125519824411,4.69794881202395,0.631183184271382,33.75,100,84.625,3.44285714285714,14.0428571428571,7.68619047619048,69.7738095238095,70.2727272727273,95.0909090909091,82.3378787878788
"384",-1429012,-7.28107233110327,3.51675439003865,-1.13794075241432,27.6,100,87.6387096774194,2.52857142857143,14.6,8.03133640552995,51.902380952381,70.9090909090909,95.5,83.9985337243402
"385",-1415001,-14.3758242784411,0.00385250199850284,-6.24586460357793,21.7391304347826,100,84.2075736325386,2.45,15.4833333333333,8.20376344086021,44.9642857142857,68,95,82.7544802867383
"386",-1415002,-18.4658593654444,-2.88948144240595,-9.26610372851968,20.8695652173913,100,80.5670379096166,3.05714285714286,16.9571428571429,8.8356790992259,31.8333333333333,69,95.6,84.1932881773399
"387",-1415003,-16.9500613778533,-2.60464928143968,-8.33086399142827,13.3333333333333,100,80.510752688172,2.41428571428571,14.8,7.75668202764977,29.9809523809524,69,95.35,84.3306451612903
"388",-1415004,-9.82843657360516,0.858346725556676,-3.44012688852882,27.0833333333333,100,85.125,2.41428571428571,13.6428571428571,7.55380952380952,30.9857142857143,70.35,95.95,84.9083333333333
"389",-1415005,-2.20602585954143,4.7713025548829,1.84645810995719,44.4,100,91.3032258064516,3.2,11.9,6.73732718894009,32.447619047619,70.7,95.85,85.5338709677419
"390",-1415006,2.6639236177232,7.37285304088766,5.25464973139723,43.2,100,93.1733333333333,2.51428571428571,9.55714285714286,5.79904761904762,32.7380952380952,73.15,97.7,88.6566666666667
"391",-1415007,3.73031268063757,8.06710510729826,6.04280482800959,63.3333333333333,100,96.3440860215054,2,9.05714285714286,5.10414746543779,51.8261904761905,82.55,98.1,92.1274193548387
"392",-1415008,2.43195417763928,7.56599423381405,5.19959229159319,41.2,100,94.3612903225807,2.02857142857143,9.7,5.56635944700461,78.6309523809524,82.1363636363636,98.4545454545455,92.6099706744868
"393",-1415009,0.095082505338167,6.53838536430583,3.63955581602437,41.2,100,88.9333333333333,3.34285714285714,12.5428571428571,6.76380952380952,70.2523809523809,73.1363636363636,97.3636363636364,87.5393939393939
"394",-1415010,-2.50144358749192,5.37914021414486,1.90030533789407,40.4,100,85.6903225806452,2.94285714285714,13.6,7.41059907834101,74.8833333333333,68.7272727272727,96.5,82.9677419354839
"395",-1415011,-5.14125796584451,4.19795061254946,0.131182114080314,33.75,100,84.625,3.44285714285714,14.0428571428571,7.68619047619048,69.7738095238095,70.2727272727273,95.0909090909091,82.3378787878788
"396",-1415012,-7.78107864170002,3.01675857522521,-1.63794336026261,27.6,100,87.6387096774194,2.52857142857143,14.6,8.03133640552995,51.902380952381,70.9090909090909,95.5,83.9985337243402
"397",-1411001,-12.4758272792823,1.90386643149562,-4.34587106204576,21.7391304347826,100,84.2075736325386,2.45,15.4833333333333,8.20376344086021,44.9642857142857,68,95,82.7544802867383
"398",-1411002,-16.5658658451116,-0.989466474188347,-7.36610489358374,20.8695652173913,100,80.5670379096166,3.05714285714286,16.9571428571429,8.8356790992259,31.8333333333333,69,95.6,84.1932881773399
"399",-1411003,-15.0500721930598,-0.704639584798723,-6.43086390863267,13.3333333333333,100,80.510752688172,2.41428571428571,14.8,7.75668202764977,29.9809523809524,69,95.35,84.3306451612903
"400",-1411004,-7.92843505246483,2.75834463983136,-1.54012862842565,27.0833333333333,100,85.125,2.41428571428571,13.6428571428571,7.55380952380952,30.9857142857143,70.35,95.95,84.9083333333333
"401",-1411005,-0.306016565475352,6.6712949439673,3.74645976705832,44.4,100,91.3032258064516,3.2,11.9,6.73732718894009,32.447619047619,70.7,95.85,85.5338709677419
"402",-1411006,4.56393104145441,9.27284694447996,7.15465210099213,43.2,100,93.1733333333333,2.51428571428571,9.55714285714286,5.79904761904762,32.7380952380952,73.15,97.7,88.6566666666667
"403",-1411007,5.63031243491501,9.96710547828721,7.94280477626468,63.3333333333333,100,96.3440860215054,2,9.05714285714286,5.10414746543779,51.8261904761905,82.55,98.1,92.1274193548387
"404",-1411008,4.33194699963052,9.46599995923278,7.09958997374331,41.2,100,94.3612903225807,2.02857142857143,9.7,5.56635944700461,78.6309523809524,82.1363636363636,98.4545454545455,92.6099706744868
"405",-1411009,1.99507445383122,8.43839181611929,5.53955317024794,41.2,100,88.9333333333333,3.34285714285714,12.5428571428571,6.76380952380952,70.2523809523809,73.1363636363636,97.3636363636364,87.5393939393939
"406",-1411010,-0.601444922100846,7.27914135241711,3.80030472951777,40.4,100,85.6903225806452,2.94285714285714,13.6,7.41059907834101,74.8833333333333,68.7272727272727,96.5,82.9677419354839
"407",-1411011,-3.24124857973039,6.09794302246358,2.03118536823427,33.75,100,84.625,3.44285714285714,14.0428571428571,7.68619047619048,69.7738095238095,70.2727272727273,95.0909090909091,82.3378787878788
"408",-1411012,-5.8810571609336,4.91674104921807,0.262064748166611,27.6,100,87.6387096774194,2.52857142857143,14.6,8.03133640552995,51.902380952381,70.9090909090909,95.5,83.9985337243402
"409",-1395001,-13.9758253478101,0.403858491250595,-5.84586367583676,21.7391304347826,100,84.2075736325386,2.45,15.4833333333333,8.20376344086021,44.9642857142857,68,95,82.7544802867383
"410",-1395002,-18.0658602244854,-2.48947797946354,-8.86610267188094,20.8695652173913,100,80.5670379096166,3.05714285714286,16.9571428571429,8.8356790992259,31.8333333333333,69,95.6,84.1932881773399
"411",-1395003,-16.5500639129395,-2.20464750296689,-7.93086368628269,13.3333333333333,100,80.510752688172,2.41428571428571,14.8,7.75668202764977,29.9809523809524,69,95.35,84.3306451612903
"412",-1395004,-9.4284362872004,1.25834663415256,-3.04012748223161,27.0833333333333,100,85.125,2.41428571428571,13.6428571428571,7.55380952380952,30.9857142857143,70.35,95.95,84.9083333333333
"413",-1395005,-1.8060236108605,5.17130086781437,2.24645839851456,44.4,100,91.3032258064516,3.2,11.9,6.73732718894009,32.447619047619,70.7,95.85,85.5338709677419
"414",-1395006,3.06392554847239,7.7728515935244,5.6546502883896,43.2,100,93.1733333333333,2.51428571428571,9.55714285714286,5.79904761904762,32.7380952380952,73.15,97.7,88.6566666666667
"415",-1395007,4.13031258809479,8.46710535736298,6.44280484890322,63.3333333333333,100,96.3440860215054,2,9.05714285714286,5.10414746543779,51.8261904761905,82.55,98.1,92.1274193548387
"416",-1395008,2.83195233943285,7.96599543111265,5.59959171370728,41.2,100,94.3612903225807,2.02857142857143,9.7,5.56635944700461,78.6309523809524,82.1363636363636,98.4545454545455,92.6099706744868
"417",-1395009,0.495080558839357,6.9383866376209,4.03955511365125,41.2,100,88.9333333333333,3.34285714285714,12.5428571428571,6.76380952380952,70.2523809523809,73.1363636363636,97.3636363636364,87.5393939393939
"418",-1395010,-2.10144388390608,5.77914035484523,2.30030517988217,40.4,100,85.6903225806452,2.94285714285714,13.6,7.41059907834101,74.8833333333333,68.7272727272727,96.5,82.9677419354839
"419",-1395011,-4.74125572293336,4.59794919853397,0.531182974466307,33.75,100,84.625,3.44285714285714,14.0428571428571,7.68619047619048,69.7738095238095,70.2727272727273,95.0909090909091,82.3378787878788
"420",-1395012,-7.38107354006217,3.41675533254678,-1.23794126142013,27.6,100,87.6387096774194,2.52857142857143,14.6,8.03133640552995,51.902380952381,70.9090909090909,95.5,83.9985337243402
"421",-1391001,-13.1758265753885,1.20386395435958,-5.04586776995871,21.7391304347826,100,84.2075736325386,2.45,15.4833333333333,8.20376344086021,44.9642857142857,68,95,82.7544802867383
"422",-1391002,-17.2658629452527,-1.68947752565705,-8.06610400550526,20.8695652173913,100,80.5670379096166,3.05714285714286,16.9571428571429,8.8356790992259,31.8333333333333,69,95.6,84.1932881773399
"423",-1391003,-15.7500685389382,-1.40464598177666,-7.130863938956,13.3333333333333,100,80.510752688172,2.41428571428571,14.8,7.75668202764977,29.9809523809524,69,95.35,84.3306451612903
"424",-1391004,-8.62843560806332,2.05834639999648,-2.24012830051368,27.0833333333333,100,85.125,2.41428571428571,13.6428571428571,7.55380952380952,30.9857142857143,70.35,95.95,84.9083333333333
"425",-1391005,-1.00601966399993,5.97129958078014,3.04645946946965,44.4,100,91.3032258064516,3.2,11.9,6.73732718894009,32.447619047619,70.7,95.85,85.5338709677419
"426",-1391006,3.86392858207947,8.57284996580744,6.45465161226271,43.2,100,93.1733333333333,2.51428571428571,9.55714285714286,5.79904761904762,32.7380952380952,73.15,97.7,88.6566666666667
"427",-1391007,4.93031250320224,9.26710515542183,7.24280499807638,63.3333333333333,100,96.3440860215054,2,9.05714285714286,5.10414746543779,51.8261904761905,82.55,98.1,92.1274193548387
"428",-1391008,3.63194939071823,8.76599726077076,6.3995902406609,41.2,100,94.3612903225807,2.02857142857143,9.7,5.56635944700461,78.6309523809524,82.1363636363636,98.4545454545455,92.6099706744868
"429",-1391009,1.29507718821459,7.73838903754858,4.83955352862094,41.2,100,88.9333333333333,3.34285714285714,12.5428571428571,6.76380952380952,70.2523809523809,73.1363636363636,97.3636363636364,87.5393939393939
"430",-1391010,-1.30144445686517,6.57914090969023,3.10030496350054,40.4,100,85.6903225806452,2.94285714285714,13.6,7.41059907834101,74.8833333333333,68.7272727272727,96.5,82.9677419354839
"431",-1391011,-3.94125177934942,5.39794624376121,1.33118477587874,33.75,100,84.625,3.44285714285714,14.0428571428571,7.68619047619048,69.7738095238095,70.2727272727273,95.0909090909091,82.3378787878788
"432",-1391012,-6.58106449347687,4.21674838072403,-0.437937003616663,27.6,100,87.6387096774194,2.52857142857143,14.6,8.03133640552995,51.902380952381,70.9090909090909,95.5,83.9985337243402
"433",-1382001,-14.1758247829202,0.203857259998834,-6.04586472694823,21.7391304347826,100,84.2075736325386,2.45,15.4833333333333,8.20376344086021,44.9642857142857,68,95,82.7544802867383
"434",-1382002,-18.2658597316312,-2.68947887063858,-9.06610327442567,20.8695652173913,100,80.5670379096166,3.05714285714286,16.9571428571429,8.8356790992259,31.8333333333333,69,95.6,84.1932881773399
"435",-1382003,-16.7500626048979,-2.40464812386454,-8.13086378069543,13.3333333333333,100,80.510752688172,2.41428571428571,14.8,7.75668202764977,29.9809523809524,69,95.35,84.3306451612903
"436",-1382004,-9.62843645308394,1.05834658297233,-3.24012720745993,27.0833333333333,100,85.125,2.41428571428571,13.6428571428571,7.55380952380952,30.9857142857143,70.35,95.95,84.9083333333333
"437",-1382005,-2.00602475301796,4.97130153989218,2.04645821815538,44.4,100,91.3032258064516,3.2,11.9,6.73732718894009,32.447619047619,70.7,95.85,85.5338709677419
"438",-1382006,2.86392463466938,7.57285224692184,5.45464999022723,43.2,100,93.1733333333333,2.51428571428571,9.55714285714286,5.79904761904762,32.7380952380952,73.15,97.7,88.6566666666667
"439",-1382007,3.93031262714061,8.26710539035452,6.24280484509128,63.3333333333333,100,96.3440860215054,2,9.05714285714286,5.10414746543779,51.8261904761905,82.55,98.1,92.1274193548387
"440",-1382008,2.63195321418999,7.7659947447236,5.3995920156816,41.2,100,94.3612903225807,2.02857142857143,9.7,5.56635944700461,78.6309523809524,82.1363636363636,98.4545454545455,92.6099706744868
"441",-1382009,0.295081504599283,6.73838590299367,3.83955546426831,41.2,100,88.9333333333333,3.34285714285714,12.5428571428571,6.76380952380952,70.2523809523809,73.1363636363636,97.3636363636364,87.5393939393939
"442",-1382010,-2.3014437340585,5.57914033248236,2.10030525822383,40.4,100,85.6903225806452,2.94285714285714,13.6,7.41059907834101,74.8833333333333,68.7272727272727,96.5,82.9677419354839
"443",-1382011,-4.94125681854042,4.39794995552409,0.331182545506703,33.75,100,84.625,3.44285714285714,14.0428571428571,7.68619047619048,69.7738095238095,70.2727272727273,95.0909090909091,82.3378787878788
"444",-1382012,-7.58107604307336,3.21675703422385,-1.43794231481401,27.6,100,87.6387096774194,2.52857142857143,14.6,8.03133640552995,51.902380952381,70.9090909090909,95.5,83.9985337243402
"445",-1364001,-13.575825991134,0.803861515242259,-5.44586622358089,21.7391304347826,100,84.2075736325386,2.45,15.4833333333333,8.20376344086021,44.9642857142857,68,95,82.7544802867383
"446",-1364002,-17.6658614260755,-2.08947590236592,-8.46610289313207,20.8695652173913,100,80.5670379096166,3.05714285714286,16.9571428571429,8.8356790992259,31.8333333333333,69,95.6,84.1932881773399
"447",-1364003,-16.1500663093633,-1.8046460221608,-7.53086347723832,13.3333333333333,100,80.510752688172,2.41428571428571,14.8,7.75668202764977,29.9809523809524,69,95.35,84.3306451612903
"448",-1364004,-9.02843594995969,1.65834601975856,-2.64012799725995,27.0833333333333,100,85.125,2.41428571428571,13.6428571428571,7.55380952380952,30.9857142857143,70.35,95.95,84.9083333333333
"449",-1364005,-1.40602155167819,5.57130000140239,2.64645870449823,44.4,100,91.3032258064516,3.2,11.9,6.73732718894009,32.447619047619,70.7,95.85,85.5338709677419
"450",-1364006,3.46392713020405,8.17285076332218,6.05465087087889,43.2,100,93.1733333333333,2.51428571428571,9.55714285714286,5.79904761904762,32.7380952380952,73.15,97.7,88.6566666666667
"451",-1364007,4.53031253650463,8.86710520192185,6.84280486060813,63.3333333333333,100,96.3440860215054,2,9.05714285714286,5.10414746543779,51.8261904761905,82.55,98.1,92.1274193548387
"452",-1364008,3.23195080929135,8.36599641675588,5.99959111951295,41.2,100,94.3612903225807,2.02857142857143,9.7,5.56635944700461,78.6309523809524,82.1363636363636,98.4545454545455,92.6099706744868
"453",-1364009,0.895078821807133,7.33838795249079,4.43955440041463,41.2,100,88.9333333333333,3.34285714285714,12.5428571428571,6.76380952380952,70.2523809523809,73.1363636363636,97.3636363636364,87.5393939393939
